schema_changed,missing_cols_count,null_rate,duplicate_rate,contract_violation_count,upstream_failed,cpu_usage,memory_mb,runtime_ratio,error_rate,throughput_change,latency_change,root_cause
0,0,0.3493,0.1025,8,0,33.74,224.33,1.17,0.82,-0.0428,0.0018,data_quality
0,0,0.2248,0.1959,13,0,36.82,237.04,1.06,0.63,0.034,0.0154,data_quality
0,0,0.0033,0.0017,0,0,42.23,163.63,0.96,1.0,0.0093,-0.076,unknown
0,0,0.0979,0.178,13,0,32.45,191.76,1.07,0.96,0.0333,0.0715,data_quality
0,0,0.0011,0.0058,0,0,38.63,280.67,2.29,1.0,-0.6514,4.8994,timeout
0,0,0.0038,0.0031,0,0,46.96,248.02,1.2,0.0,-0.0597,-0.0961,unknown
1,3,0.0057,0.0,3,0,47.89,217.48,1.06,1.0,-0.0456,0.0499,schema_change
0,0,0.3191,0.0811,6,0,29.21,286.35,0.96,0.88,-0.0667,-0.0142,data_quality
0,0,0.0012,0.0033,0,0,44.27,221.78,3.12,1.0,-0.7192,4.9505,timeout
0,0,0.2128,0.0334,12,0,40.59,236.31,1.07,0.63,0.0432,-0.0327,data_quality
0,0,0.0012,0.0016,0,0,70.17,296.39,0.99,1.0,0.1085,0.0349,unknown
0,0,0.0046,0.0022,0,1,33.79,312.64,0.15,1.0,0.0669,-0.0172,dependency_failure
0,0,0.0023,0.0,0,0,70.13,254.15,0.97,1.0,-0.1157,-0.0617,unknown
0,0,0.0011,0.0011,0,1,34.15,298.69,0.22,1.0,-0.0778,-0.0468,dependency_failure
0,0,0.0,0.0011,0,0,41.37,275.09,2.86,1.0,-0.6716,2.5426,timeout
0,0,0.002,0.0,0,0,66.02,267.47,0.92,1.0,0.1125,-0.0475,unknown
0,0,0.0008,0.0021,0,0,41.93,260.28,2.95,1.0,-0.5109,3.4639,timeout
0,0,0.0047,0.0,0,0,85.79,3159.43,1.1,1.0,0.1161,3.0141,resource_constraint
0,0,0.0037,0.0,0,0,29.13,235.71,2.78,1.0,-0.5477,2.0184,timeout
0,0,0.2553,0.1636,5,0,37.53,227.36,0.96,0.83,0.0321,-0.0741,data_quality
0,0,0.0034,0.0,0,1,26.78,263.98,0.19,1.0,0.0278,0.0251,dependency_failure
0,0,0.1682,0.1162,3,0,11.91,230.13,0.97,0.75,0.0728,0.0238,data_quality
0,0,0.0,0.0007,0,0,22.76,199.83,4.2,1.0,-0.7642,2.9757,timeout
0,0,0.0004,0.0022,0,0,90.35,3025.56,1.02,1.0,-0.0811,2.3005,resource_constraint
0,0,0.2905,0.2074,12,0,30.12,255.8,0.93,0.71,-0.0412,0.0342,data_quality
1,3,0.0,0.0,3,0,46.32,218.14,1.07,1.0,0.0238,0.0659,schema_change
0,0,0.0,0.0014,0,0,59.99,288.86,0.77,0.0,-0.0715,0.0118,unknown
0,0,0.0017,0.0021,0,1,32.98,224.41,0.15,1.0,-0.0543,0.055,dependency_failure
0,0,0.0,0.0024,0,0,80.0,194.27,0.89,1.0,-0.0424,0.0056,unknown
0,0,0.0023,0.0,0,0,59.18,233.63,0.95,1.0,0.0147,-0.0433,unknown
1,3,0.0014,0.0038,3,0,42.35,187.18,0.9,1.0,0.047,-0.0491,schema_change
0,0,0.3759,0.241,4,0,31.25,233.84,0.98,0.51,0.0501,-0.0233,data_quality
1,2,0.0065,0.0033,2,0,41.19,217.96,1.15,1.0,-0.0616,0.0654,schema_change
1,1,0.0026,0.0063,1,0,37.11,315.67,1.05,1.0,0.0043,-0.0755,schema_change
0,0,0.0,0.0,0,1,38.64,274.54,0.19,1.0,-0.0775,-0.0534,dependency_failure
0,0,0.0031,0.0027,0,0,90.66,3126.9,0.97,1.0,-0.0296,2.2031,resource_constraint
0,0,0.004,0.0,0,0,21.28,257.15,2.35,1.0,-0.416,2.6282,timeout
0,0,0.0044,0.0039,0,1,39.84,255.56,0.22,1.0,-0.0528,0.0483,dependency_failure
0,0,0.0814,0.2295,1,0,43.9,259.54,0.92,0.5,0.0677,-0.0714,data_quality
1,2,0.0009,0.0009,2,0,26.46,248.53,0.9,1.0,0.002,0.0415,schema_change
1,3,0.0,0.0,4,0,29.37,240.44,1.01,1.0,0.0354,-0.0424,schema_change
0,0,0.2704,0.2186,3,0,27.57,252.91,1.02,0.57,-0.0693,0.0397,data_quality
0,0,0.3017,0.0825,10,0,36.77,209.59,0.95,0.66,0.0713,0.0164,data_quality
0,0,0.0018,0.0,0,0,97.56,3534.72,1.04,1.0,0.0088,1.8268,resource_constraint
0,0,0.0005,0.0017,0,1,32.02,308.96,0.13,1.0,0.0045,0.0298,dependency_failure
0,0,0.0,0.0,0,0,93.04,2726.97,1.02,1.0,0.0436,3.294,resource_constraint
0,0,0.0028,0.004,0,1,27.52,288.13,0.14,1.0,-0.0386,0.0334,dependency_failure
0,0,0.0008,0.0026,0,0,54.24,322.36,1.02,0.0,-0.1024,0.0167,unknown
0,0,0.0,0.0,0,0,32.86,215.63,3.42,1.0,-0.5191,3.3214,timeout
0,0,0.0012,0.0052,0,0,41.45,203.53,2.22,1.0,-0.6803,4.8404,timeout
0,0,0.0016,0.0,0,0,27.64,176.73,3.25,1.0,-0.6002,2.5072,timeout
0,0,0.0,0.0017,0,0,94.39,3492.91,1.08,1.0,0.0422,2.6988,resource_constraint
0,0,0.0022,0.0029,0,0,63.39,307.28,1.1,1.0,-0.0207,-0.0656,unknown
1,2,0.004,0.0,3,0,23.82,244.78,0.96,1.0,-0.0092,0.0326,schema_change
0,0,0.1337,0.1943,5,0,37.78,213.14,0.96,0.88,-0.008,-0.0196,data_quality
0,0,0.0,0.0009,0,0,97.88,3583.19,0.91,1.0,-0.0067,2.2402,resource_constraint
0,0,0.0002,0.0,0,0,85.96,3437.07,0.99,1.0,0.0769,3.1339,resource_constraint
0,0,0.0,0.0027,0,1,45.47,252.15,0.23,1.0,0.0506,-0.0348,dependency_failure
0,0,0.0,0.0023,0,0,34.27,246.42,3.34,1.0,-0.4995,2.6327,timeout
0,0,0.0039,0.0005,0,0,98.43,3032.36,1.01,1.0,-0.0188,3.1309,resource_constraint
1,1,0.0005,0.004,1,0,13.79,293.66,1.12,1.0,-0.1037,-0.0171,schema_change
0,0,0.0004,0.0,0,0,62.57,254.94,0.93,1.0,0.076,0.0037,unknown
0,0,0.163,0.0746,6,0,33.65,243.42,1.08,0.63,-0.1043,-0.0281,data_quality
0,0,0.0008,0.002,0,0,65.7,277.76,0.93,1.0,0.0309,-0.0335,unknown
1,3,0.0,0.0028,4,0,30.49,351.57,1.14,1.0,-0.0195,0.0575,schema_change
0,0,0.0,0.004,0,0,36.47,301.1,4.21,1.0,-0.7692,2.1355,timeout
0,0,0.0001,0.0007,0,0,56.19,242.82,0.97,1.0,-0.0591,-0.0753,unknown
0,0,0.0022,0.0008,0,0,45.14,222.08,2.68,1.0,-0.5591,3.737,timeout
1,1,0.0,0.0003,2,0,28.33,222.42,1.05,1.0,0.0209,0.02,schema_change
0,0,0.0013,0.0,0,0,47.97,222.77,1.2,1.0,-0.0206,0.0616,unknown
0,0,0.0039,0.0,0,1,38.05,308.74,0.23,1.0,-0.0522,0.0295,dependency_failure
0,0,0.0057,0.0,0,0,34.48,251.5,3.22,1.0,-0.5126,3.6526,timeout
0,0,0.0,0.0,0,0,88.78,3480.43,1.24,1.0,-0.0433,3.4609,resource_constraint
0,0,0.0026,0.0006,0,1,32.52,239.41,0.2,1.0,0.0565,-0.0053,dependency_failure
0,0,0.3971,0.0812,3,0,48.1,291.72,1.14,0.92,0.0155,0.0261,data_quality
0,0,0.002,0.0031,0,0,42.07,223.87,3.25,1.0,-0.4768,3.6247,timeout
1,3,0.0014,0.0001,4,0,38.03,327.35,1.01,1.0,-0.0208,0.0429,schema_change
0,0,0.0,0.0,0,0,30.0,293.57,3.57,1.0,-0.7843,2.1852,timeout
0,0,0.0006,0.0001,0,0,41.21,306.93,4.5,1.0,-0.6521,3.5641,timeout
1,2,0.0004,0.0024,3,0,32.08,213.87,0.99,1.0,0.045,0.0372,schema_change
0,0,0.2453,0.2408,9,0,43.71,234.95,1.0,0.52,-0.0586,0.0848,data_quality
0,0,0.0031,0.0006,0,0,87.57,3255.39,0.94,1.0,-0.0434,3.9661,resource_constraint
0,0,0.1865,0.0647,4,0,29.81,261.81,0.98,0.87,-0.0205,0.0909,data_quality
1,2,0.0019,0.0,2,0,38.38,197.68,0.8,1.0,-0.0429,0.042,schema_change
0,0,0.1896,0.1401,13,0,28.52,284.28,0.99,0.7,0.0014,-0.0093,data_quality
0,0,0.0019,0.0023,0,1,32.34,222.04,0.26,1.0,-0.0558,-0.0105,dependency_failure
0,0,0.0051,0.0,0,0,93.56,3042.52,1.21,1.0,0.0089,3.7624,resource_constraint
1,1,0.0042,0.002,2,0,38.43,265.3,0.95,1.0,0.0149,-0.0462,schema_change
0,0,0.0029,0.0012,0,0,30.41,290.19,3.09,1.0,-0.4567,3.0896,timeout
0,0,0.0032,0.0023,0,1,40.59,261.66,0.21,1.0,-0.0146,0.0185,dependency_failure
1,3,0.0017,0.0011,4,0,41.29,133.45,0.92,1.0,-0.0047,0.0352,schema_change
0,0,0.3171,0.2045,9,0,38.5,254.41,1.03,0.69,0.0297,-0.0137,data_quality
0,0,0.0031,0.003,0,1,37.08,231.88,0.27,1.0,0.0618,-0.0206,dependency_failure
0,0,0.0023,0.0,0,0,29.28,232.22,4.12,1.0,-0.618,3.4944,timeout
1,1,0.0054,0.0033,2,0,34.85,278.07,0.99,1.0,0.0327,0.0003,schema_change
1,2,0.0055,0.0011,3,0,44.01,231.83,1.0,1.0,-0.0578,-0.0766,schema_change
0,0,0.0002,0.0,0,0,44.48,220.25,4.12,1.0,-0.7217,4.5005,timeout
0,0,0.0009,0.0004,0,1,34.57,270.18,0.29,1.0,-0.0207,-0.0042,dependency_failure
0,0,0.0062,0.0,0,0,40.13,234.1,3.23,1.0,-0.7494,4.9229,timeout
0,0,0.0029,0.0018,0,1,28.09,226.74,0.16,1.0,-0.0129,-0.062,dependency_failure
0,0,0.0054,0.0,0,1,31.82,241.77,0.27,1.0,-0.0396,0.052,dependency_failure
1,1,0.0019,0.0001,1,0,30.31,246.79,1.11,1.0,-0.0656,0.0072,schema_change
0,0,0.0,0.0011,0,0,96.15,2347.34,1.14,1.0,0.0259,1.5758,resource_constraint
0,0,0.0019,0.0008,0,0,87.26,3264.41,1.05,1.0,-0.0777,3.3408,resource_constraint
0,0,0.0031,0.0015,0,1,33.85,249.78,0.3,1.0,-0.0567,0.0359,dependency_failure
0,0,0.0,0.0,0,0,30.37,206.63,3.11,1.0,-0.4709,2.2679,timeout
0,0,0.0051,0.0014,0,0,38.36,258.38,1.11,1.0,0.004,0.0294,unknown
0,0,0.0016,0.0028,0,0,28.74,305.66,2.16,1.0,-0.697,2.4834,timeout
0,0,0.0024,0.0043,0,0,51.91,296.48,1.07,1.0,-0.0304,-0.0068,unknown
0,0,0.0005,0.0,0,0,38.86,295.98,1.03,0.0,-0.0445,0.0354,unknown
0,0,0.0,0.0031,0,0,47.0,375.64,4.72,1.0,-0.424,4.9485,timeout
0,0,0.0,0.0026,0,0,53.28,336.93,3.34,1.0,-0.4486,2.7053,timeout
0,0,0.0,0.0046,0,0,75.63,258.2,1.01,0.0,-0.0168,-0.0467,unknown
0,0,0.0041,0.0005,0,0,63.1,226.39,1.09,0.0,-0.0783,0.0302,unknown
0,0,0.0004,0.0,0,0,90.15,3046.49,0.95,1.0,-0.1279,3.7958,resource_constraint
0,0,0.0009,0.0014,0,0,34.67,262.17,2.1,1.0,-0.5156,2.6016,timeout
0,0,0.0013,0.0013,0,0,42.52,314.34,3.35,1.0,-0.6787,3.311,timeout
0,0,0.0,0.0016,0,0,56.79,233.95,1.05,1.0,-0.0747,0.0603,unknown
0,0,0.0027,0.0,0,1,30.04,284.42,0.16,1.0,-0.0104,-0.0517,dependency_failure
0,0,0.0014,0.0017,0,0,20.66,266.94,1.05,0.0,-0.0199,0.1043,unknown
1,1,0.0011,0.0061,2,0,44.7,229.86,0.94,1.0,-0.0318,0.0433,schema_change
0,0,0.0,0.0019,0,0,36.37,201.01,2.94,1.0,-0.4442,2.3496,timeout
0,0,0.0017,0.0,0,0,80.0,241.95,1.18,1.0,-0.0255,0.0489,unknown
0,0,0.0,0.0016,0,0,27.43,242.93,3.11,1.0,-0.7073,2.4006,timeout
1,2,0.0,0.0009,3,0,29.89,189.3,0.9,1.0,-0.0251,-0.0132,schema_change
0,0,0.002,0.0015,0,0,94.79,3284.88,1.04,1.0,-0.0755,3.3321,resource_constraint
0,0,0.0005,0.003,0,0,90.09,3118.06,0.94,1.0,-0.0087,3.4833,resource_constraint
1,2,0.0,0.0015,2,0,26.84,182.46,1.11,1.0,-0.0273,-0.0025,schema_change
0,0,0.0,0.002,0,0,90.68,3390.04,1.06,1.0,-0.1134,3.8287,resource_constraint
0,0,0.0017,0.0036,0,1,34.94,253.61,0.23,1.0,0.0594,-0.0226,dependency_failure
0,0,0.0012,0.0,0,0,45.02,259.86,0.95,0.0,0.0221,-0.0627,unknown
1,1,0.0001,0.0009,2,0,29.55,213.93,1.07,1.0,-0.0079,0.0021,schema_change
0,0,0.0,0.0023,0,0,36.46,165.23,1.07,1.0,0.1064,-0.13,unknown
0,0,0.0029,0.0004,0,0,94.17,3470.05,1.0,1.0,0.0054,2.9065,resource_constraint
0,0,0.0021,0.0,0,1,35.76,223.72,0.29,1.0,-0.0587,-0.0074,dependency_failure
0,0,0.3607,0.1046,9,0,40.03,237.4,0.98,0.57,-0.0013,-0.0295,data_quality
0,0,0.0,0.0024,0,1,42.37,226.54,0.22,1.0,-0.0287,0.0054,dependency_failure
1,2,0.0,0.0,2,0,26.86,287.65,0.94,1.0,-0.0997,0.0132,schema_change
0,0,0.0943,0.0611,13,0,32.16,266.59,0.97,0.75,0.0434,-0.047,data_quality
0,0,0.002,0.0,0,0,29.24,250.22,3.69,1.0,-0.4437,2.7821,timeout
0,0,0.0011,0.0031,0,1,25.85,237.06,0.21,1.0,0.0103,-0.0671,dependency_failure
0,0,0.0009,0.0033,0,1,31.12,265.49,0.25,1.0,-0.0093,-0.0246,dependency_failure
0,0,0.0016,0.0,0,0,30.15,345.28,3.62,1.0,-0.5001,4.2164,timeout
0,0,0.0,0.0,0,0,91.17,3097.72,0.9,1.0,0.0643,1.8265,resource_constraint
0,0,0.0006,0.0004,0,1,12.48,286.23,0.11,1.0,-0.0309,0.0358,dependency_failure
0,0,0.31,0.2147,5,0,28.89,250.23,1.09,0.53,0.0311,0.0487,data_quality
0,0,0.0027,0.0016,0,1,20.33,217.73,0.21,1.0,-0.0338,0.0058,dependency_failure
0,0,0.0049,0.0027,0,0,27.23,191.51,4.02,1.0,-0.795,4.2953,timeout
0,0,0.0,0.0032,0,1,35.95,260.53,0.15,1.0,-0.1087,-0.0709,dependency_failure
0,0,0.0029,0.0,0,0,88.48,2839.42,1.07,1.0,-0.0483,2.6864,resource_constraint
0,0,0.0033,0.002,0,0,22.72,324.01,3.25,1.0,-0.5508,2.5359,timeout
0,0,0.0015,0.0025,0,0,37.67,248.3,4.08,1.0,-0.7351,4.7654,timeout
1,2,0.0,0.0004,2,0,49.38,275.63,0.94,1.0,0.0286,0.07,schema_change
0,0,0.0,0.0005,0,1,35.35,282.95,0.25,1.0,0.0339,-0.0185,dependency_failure
0,0,0.0027,0.0019,0,0,25.64,202.46,4.1,1.0,-0.4371,4.7126,timeout
0,0,0.0001,0.0033,0,1,37.64,282.39,0.22,1.0,0.0495,0.0023,dependency_failure
1,3,0.0044,0.0015,4,0,24.96,235.95,1.27,1.0,-0.0617,0.033,schema_change
0,0,0.0005,0.0,0,1,28.58,196.47,0.23,1.0,0.059,-0.0164,dependency_failure
0,0,0.3857,0.2342,3,0,44.45,266.13,0.9,0.89,-0.0398,0.0051,data_quality
0,0,0.0032,0.0,0,1,40.77,265.08,0.18,1.0,-0.0417,-0.018,dependency_failure
0,0,0.0002,0.0026,0,0,86.06,3310.16,0.94,1.0,0.0653,1.5947,resource_constraint
0,0,0.0,0.003,0,1,34.91,176.85,0.12,1.0,0.0424,0.0396,dependency_failure
0,0,0.0007,0.0,0,0,87.56,3418.16,0.88,1.0,-0.031,3.4776,resource_constraint
0,0,0.0014,0.0003,0,0,43.1,279.34,1.03,1.0,-0.0423,0.0505,unknown
1,2,0.0,0.002,2,0,18.03,261.72,0.89,1.0,0.0046,0.0032,schema_change
0,0,0.0,0.0028,0,0,54.34,243.96,0.96,1.0,-0.025,-0.0803,unknown
0,0,0.0031,0.0007,0,0,33.06,252.25,2.82,1.0,-0.4184,3.3536,timeout
0,0,0.0022,0.0023,0,0,45.23,200.14,3.3,1.0,-0.742,3.0188,timeout
0,0,0.0,0.0027,0,0,33.65,248.42,0.9,0.0,-0.0362,0.0145,unknown
0,0,0.0013,0.0026,0,0,29.8,315.84,3.31,1.0,-0.7075,4.8877,timeout
0,0,0.0015,0.0017,0,0,44.19,219.96,1.17,0.0,-0.0155,-0.0241,unknown
0,0,0.0,0.003,0,0,65.25,253.81,1.02,1.0,0.0904,0.044,unknown
0,0,0.0554,0.1202,14,0,43.18,199.45,0.86,0.61,0.0044,0.0487,data_quality
0,0,0.0026,0.0,0,1,37.23,278.94,0.26,1.0,0.046,-0.073,dependency_failure
0,0,0.0006,0.0,0,0,33.79,281.37,3.08,1.0,-0.595,2.8741,timeout
0,0,0.0024,0.0,0,1,22.79,236.29,0.11,1.0,-0.047,0.0123,dependency_failure
0,0,0.0,0.0015,0,0,96.11,3239.13,1.1,1.0,-0.0104,3.9664,resource_constraint
1,1,0.0012,0.0004,2,0,35.73,170.5,0.98,1.0,0.0179,0.0739,schema_change
0,0,0.0016,0.0013,0,0,40.16,232.18,2.7,1.0,-0.5286,3.339,timeout
0,0,0.0,0.0,0,0,99.9,3427.02,0.91,1.0,-0.1077,3.8566,resource_constraint
0,0,0.1582,0.0469,10,0,29.5,305.54,1.23,0.99,-0.0232,-0.0084,data_quality
0,0,0.2188,0.1397,6,0,35.31,305.73,1.01,0.99,-0.0335,0.0074,data_quality
0,0,0.0009,0.0005,0,0,91.47,4096.0,1.01,1.0,0.0939,1.6618,resource_constraint
1,2,0.0,0.0,2,0,30.77,274.75,1.11,1.0,0.1483,-0.0048,schema_change
0,0,0.004,0.0013,0,1,36.62,200.8,0.24,1.0,0.0067,-0.0361,dependency_failure
1,3,0.0,0.0016,4,0,49.07,264.88,1.04,1.0,-0.0027,0.0612,schema_change
0,0,0.0,0.0003,0,0,18.68,246.13,2.99,1.0,-0.6351,3.043,timeout
0,0,0.0036,0.0018,0,0,92.29,3220.37,0.95,1.0,-0.006,1.8082,resource_constraint
0,0,0.0004,0.0007,0,0,90.97,2672.8,0.86,1.0,0.0132,2.9962,resource_constraint
0,0,0.0027,0.0,0,0,52.19,264.93,0.91,1.0,-0.0597,-0.0344,unknown
1,1,0.0014,0.0,1,0,27.46,306.16,1.0,1.0,-0.0837,-0.0536,schema_change
0,0,0.0,0.0029,0,0,76.04,199.22,1.07,0.0,-0.0384,-0.0299,unknown
1,1,0.002,0.0027,1,0,31.98,226.2,0.88,1.0,0.0729,-0.0258,schema_change
0,0,0.0,0.0024,0,0,94.05,2950.06,1.1,1.0,-0.0272,3.0974,resource_constraint
0,0,0.0,0.0,0,0,35.47,245.86,3.67,1.0,-0.5887,4.5116,timeout
0,0,0.0004,0.0,0,1,38.63,267.16,0.23,1.0,0.0424,0.0313,dependency_failure
0,0,0.0012,0.0,0,0,94.86,2753.06,0.75,1.0,-0.0883,2.6161,resource_constraint
0,0,0.0,0.0009,0,0,93.43,3200.86,0.98,1.0,0.0396,2.6394,resource_constraint
0,0,0.0024,0.0034,0,1,23.07,238.29,0.15,1.0,0.0514,0.0739,dependency_failure
0,0,0.0713,0.1814,1,0,24.33,217.53,0.91,0.5,-0.0071,-0.0547,data_quality
0,0,0.3124,0.1873,6,0,35.62,266.01,1.02,0.81,-0.0515,0.0023,data_quality
1,3,0.0,0.0,3,0,34.87,284.0,1.09,1.0,0.0178,0.0024,schema_change
0,0,0.0006,0.001,0,0,52.29,239.25,0.84,1.0,-0.1078,0.0379,unknown
1,2,0.0,0.0,3,0,44.55,210.75,0.95,1.0,0.0231,0.0392,schema_change
0,0,0.0007,0.0,0,1,28.68,276.36,0.18,1.0,-0.0653,0.0327,dependency_failure
0,0,0.0046,0.0018,0,0,36.53,246.01,3.01,1.0,-0.5077,2.7349,timeout
0,0,0.0025,0.0022,0,0,37.1,184.27,2.6,1.0,-0.4356,2.7571,timeout
0,0,0.0001,0.0041,0,1,42.11,227.98,0.22,1.0,-0.0465,-0.0774,dependency_failure
0,0,0.1376,0.2113,13,0,31.87,240.66,1.26,0.73,-0.0081,-0.0687,data_quality
1,3,0.0,0.0,3,0,24.39,280.11,0.95,1.0,0.0082,-0.0217,schema_change
0,0,0.2171,0.1584,10,0,17.06,313.27,0.94,0.79,-0.0148,-0.0179,data_quality
0,0,0.0009,0.0034,0,1,34.26,197.31,0.17,1.0,-0.0919,-0.0833,dependency_failure
0,0,0.0,0.0,0,0,29.08,251.77,3.48,1.0,-0.4731,2.6007,timeout
0,0,0.3544,0.0403,4,0,43.68,209.08,0.94,0.89,0.1056,0.0698,data_quality
0,0,0.0,0.0027,0,0,90.44,3179.48,1.11,1.0,-0.0238,2.8984,resource_constraint
0,0,0.0038,0.0,0,0,85.06,3240.16,1.05,1.0,0.0066,3.1828,resource_constraint
0,0,0.3993,0.2174,7,0,29.05,223.91,0.84,0.7,-0.0636,-0.0624,data_quality
0,0,0.0023,0.0045,0,0,98.62,2482.66,0.94,1.0,-0.0926,3.9414,resource_constraint
1,2,0.0,0.0,2,0,34.16,141.86,1.02,1.0,-0.0528,0.0695,schema_change
0,0,0.063,0.231,3,0,34.4,215.7,0.95,0.84,-0.0504,-0.0026,data_quality
0,0,0.0006,0.0015,0,0,57.38,283.77,1.01,1.0,-0.0157,0.0399,unknown
0,0,0.0007,0.0034,0,0,95.58,3919.78,0.95,1.0,-0.0084,3.848,resource_constraint
0,0,0.0,0.0003,0,0,73.68,175.86,0.92,0.0,-0.0402,0.009,unknown
0,0,0.0,0.0009,0,1,18.15,269.41,0.25,1.0,-0.0312,-0.023,dependency_failure
0,0,0.0003,0.0002,0,0,74.86,286.35,1.0,1.0,0.0001,-0.1116,unknown
0,0,0.0022,0.0016,0,1,36.62,208.09,0.13,1.0,-0.0317,0.0101,dependency_failure
0,0,0.0001,0.0,0,0,93.48,2887.92,1.02,1.0,0.0214,3.9232,resource_constraint
0,0,0.0,0.0002,0,0,94.21,3188.52,1.0,1.0,0.0164,3.1642,resource_constraint
0,0,0.3635,0.1702,10,0,35.92,247.77,1.05,0.67,0.0377,-0.0622,data_quality
0,0,0.001,0.0024,0,0,43.91,248.51,0.93,1.0,0.0105,-0.0275,unknown
1,3,0.0013,0.0017,3,0,54.23,247.7,1.02,1.0,0.0525,0.0553,schema_change
0,0,0.0009,0.0002,0,0,38.71,262.82,0.82,0.0,-0.0115,0.1159,unknown
0,0,0.0005,0.0,0,0,35.94,284.15,3.73,1.0,-0.5974,4.2948,timeout
0,0,0.1002,0.0548,13,0,20.12,285.23,1.17,0.72,-0.0135,-0.0145,data_quality
0,0,0.2642,0.1059,11,0,45.74,297.06,0.92,0.85,0.0645,0.0698,data_quality
0,0,0.3311,0.1492,10,0,25.71,274.21,0.94,0.87,-0.0183,0.0655,data_quality
0,0,0.0002,0.0,0,0,86.58,3031.97,0.98,1.0,-0.1072,2.3686,resource_constraint
1,3,0.0011,0.002,4,0,30.79,163.87,1.11,1.0,-0.0239,-0.0431,schema_change
0,0,0.3381,0.1479,8,0,43.85,339.04,1.0,0.89,-0.0028,-0.0191,data_quality
1,3,0.0008,0.0011,4,0,29.36,220.87,1.01,1.0,-0.0065,0.025,schema_change
0,0,0.0015,0.0043,0,0,29.32,174.09,2.63,1.0,-0.7952,3.9441,timeout
0,0,0.0026,0.0,0,0,27.18,298.17,1.15,0.0,0.0555,-0.0263,unknown
1,2,0.0023,0.0,2,0,27.79,187.53,1.2,1.0,-0.0053,0.089,schema_change
0,0,0.0053,0.0027,0,0,90.9,3208.25,0.84,1.0,-0.0474,2.753,resource_constraint
0,0,0.0,0.0003,0,0,88.28,3001.0,0.94,1.0,-0.0193,2.6885,resource_constraint
0,0,0.0006,0.0018,0,0,35.13,294.36,4.32,1.0,-0.6982,4.5209,timeout
0,0,0.0026,0.0,0,0,64.92,261.13,1.21,1.0,-0.0273,-0.0237,unknown
0,0,0.0009,0.0009,0,0,38.47,262.07,3.33,1.0,-0.4708,2.5186,timeout
0,0,0.1713,0.2438,6,0,36.21,225.97,1.12,0.99,-0.0257,-0.0366,data_quality
0,0,0.0,0.0009,0,0,92.66,3133.76,0.94,1.0,-0.0558,3.3391,resource_constraint
0,0,0.0006,0.0,0,0,36.89,187.16,3.43,1.0,-0.7269,4.9949,timeout
1,3,0.0049,0.0006,4,0,46.92,185.96,0.92,1.0,-0.0052,-0.0822,schema_change
0,0,0.0025,0.0012,0,0,36.35,247.61,2.1,1.0,-0.598,3.8884,timeout
0,0,0.0003,0.0008,0,0,59.65,260.78,1.06,0.0,0.0137,0.0116,unknown
0,0,0.0008,0.0049,0,0,97.39,2978.31,0.92,1.0,0.0003,1.9507,resource_constraint
0,0,0.0019,0.0,0,1,27.67,343.79,0.14,1.0,-0.1289,-0.0157,dependency_failure
0,0,0.0,0.0014,0,0,94.11,3484.93,0.92,1.0,0.0932,2.9012,resource_constraint
0,0,0.0,0.0001,0,0,92.83,3248.71,0.88,1.0,-0.0609,2.1217,resource_constraint
0,0,0.0018,0.0,0,0,45.77,243.71,0.95,0.0,0.0168,-0.0359,unknown
0,0,0.0013,0.0028,0,0,37.72,264.91,2.49,1.0,-0.7832,3.0678,timeout
0,0,0.0,0.0032,0,0,28.31,306.83,2.1,1.0,-0.6095,4.1789,timeout
1,3,0.0005,0.0016,4,0,33.22,277.87,1.1,1.0,0.0494,0.0159,schema_change
1,2,0.0027,0.0012,3,0,34.58,193.12,1.11,1.0,-0.0409,-0.0305,schema_change
0,0,0.0003,0.0,0,0,28.83,236.81,4.53,1.0,-0.6723,4.1308,timeout
0,0,0.0011,0.0003,0,0,58.17,267.96,1.09,1.0,-0.0104,-0.006,unknown
0,0,0.0024,0.0004,0,1,33.84,232.63,0.27,1.0,-0.0483,-0.0567,dependency_failure
0,0,0.0,0.0,0,1,38.58,250.17,0.27,1.0,0.0082,0.0529,dependency_failure
0,0,0.2622,0.1405,5,0,38.09,202.93,1.09,0.51,-0.0885,-0.0289,data_quality
0,0,0.0019,0.0,0,0,88.37,3165.03,1.1,1.0,0.0069,3.3198,resource_constraint
1,2,0.0002,0.0031,2,0,28.9,259.96,0.83,1.0,0.091,0.0603,schema_change
0,0,0.0055,0.0022,0,0,85.67,3482.76,0.95,1.0,0.0653,1.8821,resource_constraint
1,3,0.0021,0.0,4,0,32.13,252.27,1.01,1.0,0.0151,0.0379,schema_change
0,0,0.0018,0.0,0,0,39.45,242.7,2.69,1.0,-0.4728,3.8213,timeout
1,1,0.0037,0.0014,1,0,32.53,276.93,0.97,1.0,-0.0184,0.0637,schema_change
0,0,0.0008,0.0033,0,1,49.85,246.33,0.19,1.0,0.0181,-0.0266,dependency_failure
1,1,0.0028,0.0,1,0,41.84,271.94,0.91,1.0,0.0761,0.0674,schema_change
1,2,0.0022,0.0034,3,0,33.88,231.99,1.0,1.0,0.0301,-0.0722,schema_change
0,0,0.0006,0.0012,0,0,25.0,284.94,3.71,1.0,-0.6876,4.0084,timeout
0,0,0.0021,0.0009,0,0,31.83,235.39,2.1,1.0,-0.4278,2.9301,timeout
0,0,0.0029,0.0,0,1,33.31,247.52,0.21,1.0,0.0372,0.006,dependency_failure
